2011
2011,3,50,Saint John,"Gravel,  Maxime",http://lhjmq.qc.ca/prospects/2011/229853888,DD,6.00.5,178,1995-02-12,College Esther-Blondin,QC/QC,AAA
2011,3,51,Cape Breton,"Fancy,  Jacob",http://lhjmq.qc.ca/prospects/2011/-205916027,GB,5.10.5,181,1995-08-25,Halifax Titans,NS/N-E,AAA
2011,3,52,Shawinigan,"Hudon,  Emeric",http://lhjmq.qc.ca/prospects/2011/229830122,AD,6.00.5,168,1994-08-19,Gatineau de L'Intrépide,QC/QC,AAA
2011,3,53,Québec,"Corriveau,  Raphael",http://lhjmq.qc.ca/prospects/2011/229829431,AD,6.04,183,1994-05-12,Notre-Dame Albatros,QC/QC,AAA
2011,3,54,Rimouski,"Boutet,  Jasmin",http://lhjmq.qc.ca/prospects/2011/149833815,C,5.11.5,171,1995-03-18,Levis Commandeurs,QC/QC,AAA
2011,4,55,Québec,"Gingras,  Anthony",http://lhjmq.qc.ca/prospects/2011/149833823,DG,5.10,167,1995-09-22,Levis Commandeurs,QC/QC,AAA
2011,4,56,Shawinigan,"Phaneuf,  Storm",http://lhjmq.qc.ca/prospects/2011/149857381,GB,6.01,185,1995-11-10,Gatineau de L'Intrépide,QC/QC,AAA
2011,4,57,Cape Breton,"Murphy,  Cole",http://lhjmq.qc.ca/prospects/2011/-38527020,AG,5.09.5,173,1995-01-24,Newbridge Academy Gladiators,NS/N-E,AAA
2011,4,58,Drummondville,"Brouillard,  Nikolas",http://lhjmq.qc.ca/prospects/2011/149857196,DG,5.08.5,140,1995-02-07,Antoine-Girouard Collège Les Gaulois,QC/QC,AAA
2011,4,59,Val-d'Or,"Caron-Roy,  Alexandre",http://lhjmq.qc.ca/prospects/2011/-20242986,AG,5.08,157,1995-09-06,College Esther-Blondin,QC/QC,AAA
2011,4,60,Chicoutimi,"Tremblay,  Simon",http://lhjmq.qc.ca/prospects/2011/229807787,AG,6.00,186,1994-09-18,Jonquière Elites,QC/QC,AAA
2011,4,61,P.E.I.,"Abbott,  Michael",http://lhjmq.qc.ca/prospects/2011/-110007525,DD,5.09.5,159,1994-08-27,St. John's Privateers Midget AAA,NL/T-N,AAA
2011,4,62,Acadie-Bathurst,"Lyle,  Michael",http://lhjmq.qc.ca/prospects/2011/-205915994,C,5.11.5,169,1995-08-03,Cape Breton Tradesmen,NS/N-E,AAA
2011,4,63,Québec,"Boily,  Mathieu",http://lhjmq.qc.ca/prospects/2011/229853884,DG,6.04.5,215,1995-05-21,St-Eustache Vikings,QC/QC,AAA
2011,4,64,Moncton,"Beliveau,  Julien",http://lhjmq.qc.ca/prospects/2011/229826746,DG,5.09,148,1995-04-05,Moncton Flyers,NB/NB,AAA
2011,4,65,Moncton,"Labbe,  Jordan",http://lhjmq.qc.ca/prospects/2011/-38562324,DG,6.04,186,1995-04-04,Beauce-Amiante Élites,QC/QC,Espoir
2011,4,66,P.E.I.,"Bent,  Kelly",http://lhjmq.qc.ca/prospects/2011/-205916009,AG,5.11,174,1995-02-02,Newbridge Academy Gladiators,NS/N-E,AAA
2011,4,67,Gatineau,"Kennedy,  Jordan",http://lhjmq.qc.ca/prospects/2011/229682552,AG,5.09.5,150,1995-03-15,Western Nfld. Kings,NL/T-N,AAA
2011,4,68,Saint John,"Brown,  MacKenzie",http://lhjmq.qc.ca/prospects/2011/229826756,AD,5.09,153,1995-06-15,Fredericton Caps,NB/NB,AAA
2011,4,69,Drummondville,"Lévesque,  Philippe",http://lhjmq.qc.ca/prospects/2011/229792153,C,6.00,158,1995-03-29,Charles-Lemoyne Collège Les Riverains,QC/QC,AAA
2011,4,70,Val-d'Or,"Gray,  Mason",http://lhjmq.qc.ca/prospects/2011/229776655,AG,5.10,157,1995-01-10,Miramichi Rivermen,NB/NB,AAA
2011,4,71,Shawinigan,"Labbe,  Dylan",http://lhjmq.qc.ca/prospects/2011/149839433,DG,6.00.5,169,1995-01-09,Beauce-Amiante Élites,QC/QC,Espoir
2011,4,72,Rouyn-Noranda,"Bois,  Redgie",http://lhjmq.qc.ca/prospects/2011/229826920,DG,6.02,173,1994-09-03,Amos Forestiers,QC/QC,AAA
2011,5,73,Halifax,"Falkenham,  Ryan",http://lhjmq.qc.ca/prospects/2011/229792054,AD,5.08.5,170,1995-10-09,Halifax Titans,NS/N-E,AAA
2011,5,74,Rouyn-Noranda,"O'Brien,  Quinn",http://lhjmq.qc.ca/prospects/2011/149857385,AD,6.03,182,1995-01-04,Gatineau de L'Intrépide,QC/QC,AAA
2011,5,75,Québec,"Dube,  Charles",http://lhjmq.qc.ca/prospects/2011/103396696,AG,5.09.5,136,1995-03-04,Rive-Sud Express AA,QC/QC,AA
